Country Code,year,econ_score,social_score,physical_score,total_score
CYP,2010,62.87,55.99,41.76,87.08
CYP,2011,63.78,59.83,46.98,86.77
CYP,2012,65.56,60.29,42.08,86.78
CYP,2013,67.78,60.54,42.43,87.47
CYP,2014,68.58,63.06,37.5,88.23
CYP,2015,69.51,60.99,39.03,88.68
CYP,2016,63.54,62.05,38.82,89.17
CYP,2017,71.13,62.26,37.39,89.2
CYP,2018,72.94,66.03,36.52,89.22
CYP,2019,68.06,68.73,37.93,89.3
CYP,2020,71.38,67.41,40.88,81.66
CYP,2021,64.57,69.72,39.6,82.64
CYP,2022,50.91,22.62,54.16,85.47
CYP,2023,51.65,22.16,52.61,88.19
CYP,2024,55.26,58.4,,58.87
CZE,1990,53.26,55.4,64.66,71.05
CZE,1991,55.95,41.26,61.55,71.28
CZE,1992,50.24,80.44,61.89,71.99
CZE,1993,47.98,53.28,56.58,73.41
CZE,1994,49.34,51.07,57.0,74.92
CZE,1995,49.7,55.17,55.51,77.22
CZE,1996,50.1,49.79,55.09,79.06
CZE,1997,49.52,52.78,54.15,79.68
CZE,1998,48.78,54.23,53.28,80.28
CZE,1999,50.35,58.28,51.32,81.44
CZE,2000,51.63,53.61,60.64,82.94
CZE,2001,52.01,53.34,57.75,83.56
CZE,2002,52.03,55.2,59.02,83.89
CZE,2003,51.43,51.27,59.83,84.17
CZE,2004,56.31,54.43,59.01,84.55
CZE,2005,53.73,56.43,55.83,84.68
CZE,2006,52.83,53.45,54.6,84.8
CZE,2007,53.23,56.97,56.58,84.57
CZE,2008,54.24,61.25,55.24,84.68
CZE,2009,54.02,61.77,55.42,84.89
CZE,2010,53.58,61.6,57.89,85.81
CZE,2011,53.63,62.31,56.51,85.95
CZE,2012,54.81,63.39,55.17,85.78
CZE,2013,53.5,61.2,54.55,85.53
CZE,2014,51.42,58.6,52.79,85.58
CZE,2015,52.34,58.2,50.91,85.96
CZE,2016,53.43,59.38,49.18,86.17
CZE,2017,54.0,59.62,50.71,86.53
CZE,2018,55.68,63.93,47.88,87.04
CZE,2019,56.88,64.29,47.28,87.51
CZE,2020,54.08,65.32,53.37,87.37
CZE,2021,54.49,69.31,56.63,87.95
CZE,2022,66.4,30.27,42.77,88.93
CZE,2023,65.89,32.95,40.27,89.49
CZE,2024,70.94,74.08,,59.81
DEU,1990,64.92,46.63,51.62,80.76
DEU,1991,58.07,51.09,51.53,80.96
DEU,1992,55.4,50.07,51.3,82.68
DEU,1993,56.59,41.12,50.4,83.52
DEU,1994,57.98,51.4,49.74,85.23
DEU,1995,58.18,44.4,49.38,85.74
DEU,1996,59.96,45.91,48.24,85.96
DEU,1997,60.57,47.14,47.76,86.13
DEU,1998,60.67,64.22,46.28,86.3
DEU,1999,62.03,53.37,46.06,87.01
DEU,2000,62.05,53.5,46.64,86.84
DEU,2001,63.77,53.8,45.23,87.18
DEU,2002,65.72,52.8,45.8,87.97
DEU,2003,67.24,53.2,45.44,88.56
DEU,2004,67.13,54.21,44.49,88.92
DEU,2005,65.12,51.81,43.7,89.14
DEU,2006,64.12,52.87,42.58,89.33
DEU,2007,64.52,55.9,44.52,89.52
DEU,2008,62.64,51.3,43.7,89.56
DEU,2009,66.01,51.25,43.23,90.29
DEU,2010,65.07,50.6,42.63,90.17
DEU,2011,64.84,53.52,42.95,91.16
DEU,2012,63.79,52.62,41.02,91.2
DEU,2013,64.99,52.22,40.95,91.99
DEU,2014,64.83,47.85,40.79,92.03
DEU,2015,65.61,48.88,40.29,91.99
DEU,2016,65.69,49.24,40.14,91.42
DEU,2017,66.34,48.76,39.51,91.5
DEU,2018,65.76,53.53,39.85,91.8
DEU,2019,65.28,52.81,39.28,92.07
DEU,2020,64.53,53.6,44.16,92.29
DEU,2021,64.97,56.17,47.71,92.39
DEU,2022,50.72,26.14,42.85,92.83
DEU,2023,50.35,24.36,41.4,92.88
DEU,2024,52.48,43.88,,60.8
DJI,2022,45.8,35.05,44.62,53.79
DJI,2023,45.95,34.65,44.92,54.1
DJI,2024,51.58,39.41,,55.44
DMA,2022,25.18,36.82,55.08,65.81
DMA,2023,25.18,36.97,57.03,67.05
DMA,2024,,22.63,,60.31
DNK,1990,68.72,53.56,46.03,84.87
DNK,1991,61.0,53.43,43.89,85.11
DNK,1992,63.22,56.17,43.06,85.89
DNK,1993,65.02,57.43,40.5,86.97
DNK,1994,60.87,56.34,42.15,84.69
DNK,1995,55.57,56.32,40.36,84.34
DNK,1996,57.49,54.03,40.81,86.02
DNK,1997,58.09,51.44,38.89,88.95
DNK,1998,62.18,58.75,39.44,91.01
DNK,1999,60.59,55.84,37.29,90.91
DNK,2000,61.71,50.36,40.34,91.64
DNK,2001,61.88,61.8,40.08,89.06
DNK,2002,67.12,60.69,39.27,93.26
DNK,2003,64.43,62.82,40.54,93.34
DNK,2004,64.53,63.54,39.1,93.51
DNK,2005,63.48,61.69,38.1,93.61
DNK,2006,64.16,62.33,37.19,93.78
DNK,2007,64.33,65.12,37.52,93.91
DNK,2008,63.8,65.01,36.3,93.92
DNK,2009,70.26,69.59,36.59,94.28
DNK,2010,71.89,64.43,34.26,94.34
DNK,2011,69.11,67.7,35.96,94.86
DNK,2012,67.66,66.05,35.94,94.93
DNK,2013,68.25,69.57,34.78,95.34
DNK,2014,68.11,59.89,35.22,95.98
DNK,2015,67.79,71.14,33.8,96.14
DNK,2016,68.98,68.48,34.04,96.23
DNK,2017,67.81,69.12,33.82,96.6
DNK,2018,68.57,71.29,33.28,96.83
DNK,2019,67.55,69.08,33.85,96.86
DNK,2020,67.43,71.3,36.06,97.16
DNK,2021,66.22,73.6,36.43,97.25
DNK,2022,45.88,23.65,49.72,98.18
DNK,2023,44.44,23.54,47.12,98.16
DNK,2024,39.86,44.32,,61.03
DOM,1990,52.4,8.46,52.35,42.26
DOM,1991,28.15,24.32,53.17,42.58
DOM,1992,31.73,30.05,55.67,42.96
DOM,1993,26.36,32.48,55.63,43.24
DOM,1994,32.15,30.8,55.49,43.76
DOM,1995,33.61,30.99,55.31,44.33
DOM,1996,30.97,32.26,53.8,45.28
DOM,1997,33.15,38.48,60.05,46.41
DOM,1998,32.59,46.19,59.92,47.94
DOM,1999,36.39,53.85,59.57,48.75
DOM,2000,30.2,50.98,59.19,49.56
DOM,2001,30.35,44.96,59.88,49.93
DOM,2002,34.21,65.4,60.51,50.44
DOM,2003,36.1,59.41,61.32,50.61
DOM,2004,32.52,62.32,59.74,50.55
DOM,2005,36.72,64.5,56.1,50.72
DOM,2006,34.76,59.99,53.99,51.11
DOM,2007,36.13,62.73,53.25,50.9
DOM,2008,36.85,62.94,55.3,50.95
DOM,2009,35.68,59.58,56.91,50.57
DOM,2010,43.85,60.43,60.63,51.09
DOM,2011,41.42,63.34,61.96,51.4
DOM,2012,42.66,66.17,65.52,51.92
DOM,2013,35.31,61.57,70.26,51.96
DOM,2014,37.97,64.99,65.94,52.22
DOM,2015,36.99,72.34,66.26,52.82
DOM,2016,35.0,71.98,68.46,54.06
DOM,2017,41.07,71.45,72.12,54.47
DOM,2018,35.71,69.22,75.01,54.46
DOM,2019,37.85,71.23,78.04,55.02
DOM,2020,40.19,74.44,63.3,55.65
DOM,2021,34.78,74.61,57.28,55.87
DOM,2022,50.77,38.07,46.0,57.68
DOM,2023,49.86,37.59,47.12,57.11
DOM,2024,51.58,37.43,,60.83
DZA,1990,5.96,34.93,22.64,30.27
DZA,1991,25.22,35.69,24.88,30.48
DZA,1992,21.74,36.01,27.27,30.78
DZA,1993,21.38,39.25,28.97,31.27
DZA,1994,20.83,41.86,34.68,31.47
DZA,1995,21.28,40.68,35.05,32.25
DZA,1996,13.2,43.87,32.91,34.21
DZA,1997,16.42,45.7,32.46,37.4
DZA,1998,18.31,50.66,32.58,38.72
DZA,1999,19.2,52.74,29.59,39.59
DZA,2000,18.65,54.52,32.8,41.31
DZA,2001,18.92,55.81,30.95,40.93
DZA,2002,18.18,53.07,31.54,43.5
DZA,2003,18.7,58.95,29.51,43.61
DZA,2004,17.0,56.8,29.14,44.36
DZA,2005,15.95,50.25,31.13,47.34
DZA,2006,14.51,42.2,32.15,46.74
DZA,2007,12.97,48.55,31.07,47.54
DZA,2008,11.63,41.62,30.75,47.98
DZA,2009,6.35,40.41,30.55,48.65
DZA,2010,5.65,41.75,30.04,48.76
DZA,2011,10.88,43.12,29.88,49.27
DZA,2012,9.7,37.96,30.06,55.45
DZA,2013,8.46,39.15,31.05,55.93
DZA,2014,8.43,46.12,29.99,56.18
DZA,2015,8.91,44.08,30.61,56.65
DZA,2016,6.64,49.48,31.81,56.67
DZA,2017,6.98,38.4,32.37,55.77
DZA,2018,10.41,53.17,32.75,55.75
DZA,2019,10.36,53.42,34.1,55.62
DZA,2020,10.37,54.84,33.37,55.33
DZA,2021,10.49,52.48,32.58,52.06
DZA,2022,70.42,41.63,51.51,58.59
DZA,2023,70.91,40.04,51.77,58.9
DZA,2024,66.11,35.77,,54.15
ECU,1990,41.69,41.68,62.32,43.69
ECU,1991,46.04,30.81,63.09,43.85
ECU,1992,44.54,30.47,63.3,44.53
ECU,1993,47.7,33.67,62.86,45.1
ECU,1994,48.32,38.76,62.02,45.86
ECU,1995,47.34,37.14,63.15,46.7
ECU,1996,42.56,39.16,63.0,47.56
ECU,1997,42.07,38.54,62.64,48.2
ECU,1998,40.43,49.54,59.69,48.47
ECU,1999,43.23,54.06,61.71,48.47
ECU,2000,40.58,51.92,48.68,48.25
ECU,2001,45.54,54.47,48.68,48.95
ECU,2002,46.53,51.29,49.72,48.66
ECU,2003,49.87,53.63,50.05,49.52
ECU,2004,47.98,47.35,49.13,50.15
ECU,2005,46.17,52.76,52.42,50.57
ECU,2006,45.44,49.17,50.7,50.58
ECU,2007,48.54,50.3,51.96,50.86
ECU,2008,45.8,48.68,52.47,51.29
ECU,2009,45.84,51.76,52.18,52.67
ECU,2010,46.95,51.13,52.19,52.85
ECU,2011,46.53,53.69,51.98,53.19
ECU,2012,48.15,53.33,49.51,53.69
ECU,2013,48.9,53.44,46.64,53.95
ECU,2014,46.44,54.62,47.84,54.93
ECU,2015,48.81,54.17,47.53,55.01
ECU,2016,49.13,56.9,46.65,55.66
ECU,2017,50.46,57.77,47.31,56.1
ECU,2018,51.45,57.78,49.68,56.57
ECU,2019,52.13,55.12,49.81,57.4
ECU,2020,50.62,59.27,60.42,56.39
ECU,2021,49.2,60.11,53.11,56.18
ECU,2022,50.82,33.58,47.34,62.94
ECU,2023,52.36,31.52,45.67,63.5
ECU,2024,56.55,26.45,,60.29
EGY,1990,16.54,34.83,30.84,35.77
EGY,1991,10.36,30.03,29.56,36.65
EGY,1992,13.55,33.91,29.32,36.8
EGY,1993,8.87,36.88,29.53,35.83
EGY,1994,8.09,24.56,33.15,36.18
EGY,1995,7.32,35.89,34.03,36.83
EGY,1996,8.51,28.38,34.37,36.94
EGY,1997,9.87,29.27,37.36,36.85
EGY,1998,6.7,42.66,38.58,37.86
EGY,1999,7.32,42.11,40.55,38.35
EGY,2000,6.92,38.21,39.36,40.07
EGY,2001,6.04,41.13,39.82,41.16
EGY,2002,7.96,41.48,40.6,42.25
EGY,2003,9.94,43.71,41.02,43.04
EGY,2004,6.29,42.19,41.52,42.98
EGY,2005,8.05,32.13,41.25,42.78
EGY,2006,5.02,26.84,41.29,42.92
EGY,2007,7.2,36.05,41.54,43.71
EGY,2008,3.91,29.53,41.61,43.99
EGY,2009,2.39,36.04,41.15,44.07
EGY,2010,2.01,31.97,41.03,45.28
EGY,2011,3.82,24.74,41.41,44.07
EGY,2012,3.75,29.18,40.07,43.1
EGY,2013,5.36,28.45,39.43,43.38
EGY,2014,6.11,35.66,40.15,44.07
EGY,2015,9.22,34.23,41.49,47.13
EGY,2016,10.42,46.41,40.38,53.51
EGY,2017,10.4,43.93,40.2,54.45
EGY,2018,4.46,45.39,39.71,52.76
EGY,2019,3.64,48.02,39.4,52.71
EGY,2020,5.28,39.62,40.7,52.98
EGY,2021,7.37,41.84,39.56,52.79
EGY,2022,61.26,50.21,53.91,55.43
EGY,2023,62.7,49.76,53.5,57.14
EGY,2024,62.88,40.8,,55.28
ERI,2022,39.47,52.95,48.41,41.85
ERI,2023,39.55,47.93,48.42,42.02
ERI,2024,31.64,33.79,,58.62
ESP,1990,40.84,54.83,52.07,82.4
ESP,1991,33.42,57.35,52.38,82.44
ESP,1992,28.55,54.37,52.91,83.0
ESP,1993,33.21,55.04,51.86,84.04
ESP,1994,32.2,60.22,51.51,84.76
ESP,1995,30.34,60.85,51.66,85.29
ESP,1996,31.56,61.38,58.27,85.7
ESP,1997,31.46,62.99,56.22,85.68
ESP,1998,28.98,64.43,55.31,85.72
ESP,1999,29.89,64.5,55.02,85.55
ESP,2000,33.91,63.54,54.77,86.63
ESP,2001,38.2,63.15,54.25,86.44
ESP,2002,37.65,63.51,53.55,86.63
ESP,2003,42.07,63.78,52.84,86.57
ESP,2004,43.6,61.42,51.7,87.63
ESP,2005,47.41,57.08,51.85,87.6
ESP,2006,48.07,61.42,50.85,87.53
ESP,2007,49.97,64.23,49.28,87.41
ESP,2008,55.78,62.05,48.49,87.74
ESP,2009,63.55,64.33,47.44,88.78
ESP,2010,64.28,59.86,46.05,89.71
ESP,2011,65.15,63.49,45.19,90.51
ESP,2012,65.26,61.14,44.22,91.07
ESP,2013,63.78,62.92,43.64,91.58
ESP,2014,61.76,60.81,42.64,92.37
ESP,2015,60.53,61.03,42.04,92.71
ESP,2016,58.8,61.75,41.9,92.95
ESP,2017,60.6,63.74,40.89,93.15
ESP,2018,60.47,59.11,41.43,93.66
ESP,2019,57.42,58.47,40.41,94.27
ESP,2020,57.69,62.29,45.97,94.25
ESP,2021,58.18,67.66,45.72,94.27
ESP,2022,47.27,24.19,38.73,94.2
ESP,2023,47.92,24.41,33.8,94.25
ESP,2024,51.7,34.07,,60.29
EST,1990,45.14,42.45,78.54,60.39
EST,1991,47.54,46.84,79.7,61.12
EST,1992,45.76,49.48,83.03,61.33
EST,1993,50.27,51.3,85.25,60.99
EST,1994,51.51,50.99,84.55,60.05
EST,1995,52.75,51.36,87.79,62.2
EST,1996,54.35,54.77,81.56,64.74
EST,1997,61.42,48.69,81.6,67.85
EST,1998,62.29,51.61,82.07,68.89
EST,1999,60.82,53.64,80.04,71.51
EST,2000,62.52,65.41,91.31,72.26
EST,2001,51.95,58.04,88.2,73.17
EST,2002,57.33,58.18,89.32,73.84
EST,2003,51.32,61.72,86.53,75.6
EST,2004,60.83,64.33,87.83,76.77
EST,2005,61.37,64.54,86.57,76.84
EST,2006,53.69,67.14,82.95,77.6
EST,2007,60.26,68.57,86.41,77.89
EST,2008,58.72,68.87,79.29,79.07
EST,2009,70.44,69.13,77.17,80.56
EST,2010,68.78,69.49,71.85,82.92
EST,2011,60.6,69.53,75.2,82.38
EST,2012,61.71,67.53,76.06,83.48
EST,2013,58.95,69.04,66.69,84.57
EST,2014,64.97,71.48,69.6,83.76
EST,2015,58.57,66.96,65.09,86.86
EST,2016,64.06,69.48,66.91,87.13
EST,2017,67.89,71.11,64.26,88.96
EST,2018,65.43,74.91,61.38,89.33
EST,2019,62.78,72.07,63.63,90.75
EST,2020,64.41,80.66,73.01,90.89
EST,2021,68.34,85.67,76.86,89.96
EST,2022,49.11,23.3,53.52,90.88
EST,2023,49.1,24.32,50.53,92.87
EST,2024,49.74,43.49,,60.55
ETH,2001,54.2,26.05,39.79,29.39
ETH,2002,54.75,29.05,41.01,30.47
ETH,2003,55.29,38.32,41.36,31.01
ETH,2004,55.66,33.07,40.39,31.66
ETH,2005,49.06,37.7,42.34,34.86
ETH,2006,56.25,47.22,45.59,36.39
ETH,2007,56.2,38.38,47.55,37.62
ETH,2008,56.15,46.96,49.05,38.24
ETH,2009,56.06,47.16,49.95,39.2
ETH,2010,56.04,45.5,50.17,39.71
ETH,2011,56.02,33.23,47.74,40.11
ETH,2012,63.73,44.31,50.74,42.03
ETH,2013,60.29,38.58,49.09,43.22
ETH,2014,63.29,38.47,49.32,43.84
ETH,2015,63.01,41.68,52.42,46.29
ETH,2016,62.72,30.09,50.82,46.99
ETH,2017,62.51,32.65,53.36,47.37
ETH,2018,62.26,32.45,53.67,47.45
ETH,2019,61.95,26.79,52.63,47.48
ETH,2020,60.92,39.37,54.15,47.68
ETH,2021,53.57,33.12,52.27,47.94
ETH,2022,41.29,55.47,34.28,47.83
ETH,2023,41.68,29.39,34.73,47.92
ETH,2024,43.41,14.45,,59.67
FIN,1990,70.08,57.9,59.22,87.46
FIN,1991,65.66,66.72,58.5,89.09
FIN,1992,66.62,65.48,57.43,89.29
FIN,1993,64.15,64.02,54.44,90.2
FIN,1994,63.85,64.3,53.83,90.27
FIN,1995,66.52,63.51,54.47,90.5
FIN,1996,63.99,65.46,54.72,89.56
FIN,1997,59.69,61.34,52.1,90.84
FIN,1998,60.64,61.2,53.67,91.21
FIN,1999,59.29,57.32,55.29,91.45
FIN,2000,59.57,62.0,55.3,91.31
FIN,2001,60.94,60.59,56.5,90.95
FIN,2002,64.94,61.11,54.05,90.67
FIN,2003,65.56,61.44,54.17,91.16
FIN,2004,63.94,60.58,55.27,91.25
FIN,2005,65.46,59.31,55.16,91.52
FIN,2006,64.51,63.26,58.7,92.15
FIN,2007,63.62,63.09,58.89,92.79
FIN,2008,64.18,59.74,57.48,92.97
FIN,2009,69.56,67.41,54.85,93.03
FIN,2010,69.55,62.06,53.96,93.06
FIN,2011,68.37,65.47,53.43,93.43
FIN,2012,68.19,63.99,47.73,93.6
FIN,2013,70.66,67.27,49.28,93.74
FIN,2014,69.85,64.75,45.95,93.79
FIN,2015,70.16,63.69,45.46,94.58
FIN,2016,68.03,65.53,46.85,95.14
FIN,2017,67.37,68.34,44.67,95.51
FIN,2018,66.68,72.26,45.55,95.95
FIN,2019,68.24,68.34,43.43,96.39
FIN,2020,67.2,71.57,48.61,96.4
FIN,2021,67.27,78.19,46.71,96.44
FIN,2022,46.92,18.66,50.49,96.88
FIN,2023,45.99,18.06,49.59,96.84
FIN,2024,44.65,31.28,,61.15
FJI,1990,48.67,44.87,43.81,50.43
FJI,1991,44.72,46.31,41.6,50.06
FJI,1992,44.56,48.21,44.02,49.98
FJI,1993,44.46,45.88,44.45,50.56
FJI,1994,44.4,48.89,44.26,50.77
FJI,1995,44.32,48.57,43.75,50.86
FJI,1996,38.71,47.15,42.89,51.3
FJI,1997,44.28,47.44,42.24,52.16
FJI,1998,44.15,47.6,42.15,52.0
FJI,1999,43.85,57.12,47.23,53.62
FJI,2000,43.65,56.2,46.29,55.98
FJI,2001,43.43,55.1,46.29,55.55
FJI,2002,43.06,54.48,44.26,55.46
FJI,2003,42.82,53.59,45.26,55.49
FJI,2004,39.96,53.6,43.88,52.96
FJI,2005,34.43,38.25,45.89,53.58
FJI,2006,47.68,53.91,46.39,54.6
FJI,2007,38.42,55.17,44.78,54.54
FJI,2008,49.47,52.82,44.5,55.35
FJI,2009,50.4,58.46,43.26,56.22
FJI,2010,51.37,51.12,45.34,57.19
FJI,2011,47.32,52.88,45.27,57.26
FJI,2012,52.08,55.9,46.77,60.13
FJI,2013,51.86,54.92,43.25,63.07
FJI,2014,43.66,53.78,47.49,64.63
FJI,2015,49.76,58.39,48.83,62.7
FJI,2016,40.37,54.85,44.04,58.34
FJI,2017,47.51,58.49,47.01,57.96
FJI,2018,47.36,56.43,45.94,58.17
FJI,2019,47.3,57.55,46.01,58.09
FJI,2020,47.0,57.64,52.8,58.43
FJI,2021,47.13,57.57,47.26,55.76
FJI,2022,51.84,39.58,53.58,68.35
FJI,2023,52.09,41.53,56.02,66.31
FJI,2024,63.25,35.99,,56.45
FRA,1990,62.92,57.09,62.83,77.15
FRA,1991,54.98,61.74,63.08,77.62
FRA,1992,54.31,61.09,62.62,77.88
FRA,1993,56.34,64.01,66.08,78.81
FRA,1994,57.42,61.88,65.22,79.78
FRA,1995,54.57,61.37,64.43,80.06
FRA,1996,54.83,61.99,63.3,81.42
FRA,1997,56.37,62.99,61.87,82.0
FRA,1998,55.73,61.87,61.21,81.5
FRA,1999,55.23,63.3,60.29,81.36
FRA,2000,55.82,62.4,59.49,81.23
FRA,2001,55.31,62.41,58.11,81.66
FRA,2002,57.71,62.52,56.43,82.78
FRA,2003,59.59,62.08,55.32,83.38
FRA,2004,60.33,61.76,54.34,83.94
FRA,2005,58.74,64.39,54.6,84.62
FRA,2006,58.34,65.13,54.85,84.6
FRA,2007,60.43,64.92,54.56,86.02
FRA,2008,61.06,62.21,53.52,86.41
FRA,2009,63.23,67.48,52.86,86.97
FRA,2010,60.24,65.22,52.56,87.07
FRA,2011,60.41,66.43,52.25,87.31
FRA,2012,63.08,66.41,50.66,88.85
FRA,2013,62.83,65.77,49.66,89.33
FRA,2014,64.64,59.65,48.83,89.65
FRA,2015,66.03,60.01,48.77,90.09
FRA,2016,64.33,59.67,48.16,90.44
FRA,2017,64.32,61.91,46.4,92.46
FRA,2018,63.82,56.51,46.4,92.24
FRA,2019,64.79,56.16,45.41,92.04
FRA,2020,64.04,57.15,51.02,91.95
FRA,2021,64.7,64.09,51.55,92.16
FRA,2022,51.26,23.81,48.0,95.2
FRA,2023,50.82,22.83,41.35,95.83
FRA,2024,53.53,42.48,,61.08
FRO,2022,,,49.63,68.73
FRO,2023,,,49.01,68.78
FRO,2024,,,,57.49
FSM,2022,37.27,69.47,59.33,54.03
FSM,2023,37.27,69.02,59.53,53.37
FSM,2024,,55.99,,57.64
GAB,1990,67.67,17.85,44.62,38.08
GAB,1991,71.28,9.89,43.66,36.23
GAB,1992,71.41,15.85,42.85,35.94
GAB,1993,73.21,15.63,42.0,35.88
GAB,1994,70.51,14.88,41.46,35.91
GAB,1995,69.57,26.0,41.69,36.18
GAB,1996,68.67,25.8,41.74,36.28
GAB,1997,67.75,26.09,41.97,36.49
GAB,1998,66.95,18.5,41.75,36.6
GAB,1999,66.01,28.35,41.84,36.8
GAB,2000,65.01,20.78,43.42,37.88
GAB,2001,64.16,23.64,41.87,38.23
GAB,2002,63.3,24.39,41.45,38.77
GAB,2003,62.34,22.6,40.95,39.37
GAB,2004,61.3,20.84,41.49,39.6
GAB,2005,56.54,27.08,42.94,39.76
GAB,2006,59.82,25.21,45.18,40.3
GAB,2007,59.39,27.26,44.18,41.6
GAB,2008,58.91,32.77,46.23,42.07
GAB,2009,58.66,27.06,48.69,42.24
GAB,2010,51.52,31.22,49.97,42.49
GAB,2011,58.43,31.25,49.85,42.84
GAB,2012,58.68,33.13,49.57,43.36
GAB,2013,58.76,28.42,49.99,43.73
GAB,2014,58.85,32.44,51.47,43.91
GAB,2015,58.94,31.39,51.4,44.19
GAB,2016,59.0,32.37,51.46,44.39
GAB,2017,59.05,28.68,54.79,44.92
GAB,2018,59.09,28.24,54.79,44.99
GAB,2019,59.23,37.34,51.34,45.36
GAB,2020,58.39,31.12,50.56,44.88
GAB,2021,59.07,49.35,49.24,45.56
GAB,2022,48.23,34.81,44.98,45.6
GAB,2023,48.35,33.12,44.96,47.33
GAB,2024,58.62,24.31,,58.94
GBR,1990,64.13,73.28,44.06,74.72
GBR,1991,63.29,74.99,42.71,75.0
GBR,1992,69.26,75.41,41.88,75.41
GBR,1993,70.88,77.87,42.1,75.98
GBR,1994,69.66,77.01,40.55,76.35
GBR,1995,68.04,78.18,40.06,76.77
GBR,1996,71.37,78.37,39.17,76.67
GBR,1997,68.51,78.97,40.63,76.53
GBR,1998,68.63,76.8,41.2,76.56
GBR,1999,67.88,74.46,40.01,77.11
GBR,2000,67.0,72.18,39.04,78.59
GBR,2001,66.58,73.05,38.65,78.75
GBR,2002,67.97,72.75,37.52,79.16
GBR,2003,68.12,74.77,36.55,79.07
GBR,2004,66.7,72.9,36.17,79.54
GBR,2005,67.13,71.42,35.76,80.0
GBR,2006,67.54,72.78,37.13,80.25
GBR,2007,66.93,72.23,35.62,80.32
GBR,2008,68.1,71.73,35.07,80.3
GBR,2009,71.59,70.7,35.45,81.38
GBR,2010,70.0,70.82,34.66,82.1
GBR,2011,69.91,68.33,34.62,82.73
GBR,2012,70.43,69.45,33.82,83.23
GBR,2013,70.4,65.73,33.65,84.54
GBR,2014,69.26,67.98,33.56,85.57
GBR,2015,68.29,64.91,32.9,86.89
GBR,2016,69.17,69.34,33.02,87.67
GBR,2017,68.94,66.33,32.73,88.54
GBR,2018,67.65,69.75,33.07,88.77
GBR,2019,69.6,70.33,33.57,89.4
GBR,2020,70.22,71.93,39.09,90.22
GBR,2021,70.73,73.29,38.86,91.12
GBR,2022,50.54,26.07,49.45,91.0
GBR,2023,50.36,25.54,42.88,91.24
GBR,2024,50.17,35.46,,60.89
GEO,2000,59.62,41.56,66.31,59.76
GEO,2001,58.33,39.69,60.96,60.82
GEO,2002,67.45,48.62,61.75,59.97
GEO,2003,51.82,44.49,60.07,60.92
GEO,2004,59.77,45.77,66.0,60.88
GEO,2005,62.32,52.55,63.94,59.21
GEO,2006,65.73,50.58,72.21,61.0
GEO,2007,59.39,55.28,72.24,60.24
GEO,2008,57.55,54.06,76.64,59.55
GEO,2009,57.26,49.95,69.61,59.0
GEO,2010,61.16,50.63,72.08,61.15
GEO,2011,62.66,46.48,68.57,60.4
GEO,2012,59.7,53.67,75.72,61.01
GEO,2013,67.01,57.68,69.45,61.19
GEO,2014,70.33,58.26,70.01,61.67
GEO,2015,65.67,58.49,70.33,64.54
GEO,2016,73.09,60.28,71.91,63.52
GEO,2017,61.1,61.06,72.19,65.76
GEO,2018,61.19,60.67,72.94,67.2
GEO,2019,62.71,63.54,75.72,69.44
GEO,2020,63.48,63.77,78.94,68.08
GEO,2021,61.23,67.77,73.93,66.58
GEO,2022,53.56,19.57,54.75,74.29
GEO,2023,53.09,19.76,54.42,74.83
GEO,2024,50.63,16.45,,59.78
GHA,1990,52.83,33.21,39.9,31.62
GHA,1991,68.08,38.12,39.08,33.05
GHA,1992,66.86,33.75,38.14,33.57
GHA,1993,64.21,30.62,35.91,33.63
GHA,1994,64.27,34.39,36.3,33.81
GHA,1995,64.38,32.55,37.84,34.12
GHA,1996,64.42,38.08,38.17,34.46
GHA,1997,64.5,40.06,38.49,34.51
GHA,1998,65.01,35.59,37.15,34.03
GHA,1999,63.5,33.34,37.46,35.02
GHA,2000,65.68,27.28,36.52,36.25
GHA,2001,65.33,33.68,36.77,36.15
GHA,2002,65.06,32.6,37.66,36.07
GHA,2003,64.76,28.67,37.46,36.14
GHA,2004,64.48,40.99,41.98,37.51
GHA,2005,64.18,38.55,42.58,40.8
GHA,2006,64.69,34.73,41.93,40.87
GHA,2007,63.37,45.25,43.05,43.74
GHA,2008,62.67,46.52,44.4,42.39
GHA,2009,62.07,44.32,45.88,41.78
GHA,2010,63.02,34.18,46.49,41.96
GHA,2011,61.36,48.19,46.8,44.28
GHA,2012,61.5,36.42,47.6,44.33
GHA,2013,63.4,34.83,48.22,44.41
GHA,2014,61.75,45.53,48.28,44.93
GHA,2015,65.24,33.38,49.22,44.89
GHA,2016,63.44,48.71,49.35,45.26
GHA,2017,66.01,36.37,49.15,43.68
GHA,2018,64.0,47.57,49.43,44.29
GHA,2019,63.8,48.63,50.34,44.61
GHA,2020,63.59,49.47,48.76,45.0
GHA,2021,65.07,35.78,45.66,44.43
GHA,2022,54.46,50.19,47.32,46.61
GHA,2023,50.52,41.81,44.54,46.5
GHA,2024,59.75,41.28,,58.5
GIB,2022,,39.47,36.04,68.15
GIB,2023,,40.87,35.91,67.75
GIB,2024,,40.08,,57.7
GIN,1990,54.39,26.3,32.53,30.14
GIN,1991,69.21,19.64,33.55,30.22
GIN,1992,69.21,24.45,31.03,30.12
GIN,1993,69.22,24.93,33.34,29.92
GIN,1994,69.24,23.66,33.76,29.82
GIN,1995,69.27,25.39,33.44,29.76
